Pair	Hypothesis	P-value
STOP_LOCATION_FULL_ADDRESS-325 ROEBLING ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3260 JOHNSON AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3260 NETHERLAND AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-327 PUTNAM AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-329 LEXINGTON AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-33 LINCOLN RD	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-33 SARATOGA AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-33-01 11 ST	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-33-08 84 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-33-26 92 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-33-48 97 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-33-53 FARRINGTON ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-33-67 55 ST	Reject Null Hypothesis	4.854055200313883e-16
STOP_LOCATION_FULL_ADDRESS-330 HAVEN AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-330 HINSDALE ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-330 HUDSON WALK	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3300 KINGS HWY	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3308 BAILEY AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3309 BAYCHESTER AVE	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-332 E 115 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-332 E 176 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-332 W 44 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3322 DECATUR AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3325 NEPTUNE AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-333 E 181 ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-333 GATES AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-334 FURMAN ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-334 W 19 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3348 HULL AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3349 BROADWAY	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3349 WEBSTER AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-335 E FORDHAM RD	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-335 WADSWORTH AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-335 WARREN ST	Fail to Reject Null Hypothesis	0.003515670130133587
STOP_LOCATION_FULL_ADDRESS-336 E 96 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-337 CHAUNCEY ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-337 E 112 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-337 E 115 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3373 FULTON ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3377 BOSTON RD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3378 ELY AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-338 E 23 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-338 W 14 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-34 AVE && 94 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-34 AVE && PARSONS BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-34 KOSCIUSZKO ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-34 ST MARKS PL	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-34 W 65 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-34 W BURNSIDE AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-34-16 UNION ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-34-20 137 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-34-24 44 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-340 GEORGIA AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-340 MC CLEAN AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3403 CHURCH AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-341 MONROE ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3415 BROADWAY	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-342 BEACH 56 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-342 BLAKE AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-342 E 53 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-342 ETNA ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-343 LIBERTY AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3444 WHITE PLAINS RD	Fail to Reject Null Hypothesis	0.02714671820326188
STOP_LOCATION_FULL_ADDRESS-345 ADAMS ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-345 CLINTON AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-345 PROSPECT AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-345 THATFORD AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-346 E 156 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-346 W 46 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3462 3 AVE	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-3463 PUTNAM PL	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3469 DEKALB AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-347 PETER AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3475 BIVONA ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-348 E 89 ST	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-3480 NOSTRAND AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-349 E 78 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3494 BROADWAY	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-35 AVENUE A	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-35 BRIGHTON 2 PL	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-35 HOLLAND AVE	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_LOCATION_FULL_ADDRESS-35 RD && 69 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-35 ST && SKILLMAN AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35 W 9 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-35 WOODBINE ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-35-05 94 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-35-06 LEAVITT ST	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-35-18 95 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35-25 95 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35-26 150 PL	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-35-30 153 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-35-30 82 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35-33 93 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35-47 FRANCIS LEWIS BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35-54 83 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-35-57 72 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-350 BEACH 44 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-350 E 137 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-350 E 143 ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-350 FULTON ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-350 MOSEL AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3507 LACONIA AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-351 BOWERY	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-351 W 125 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-352 E 13 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3527 NOSTRAND AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-353 UTICA AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-353 W 118 ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-353 W 44 ST	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-3530 DEKALB AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-3534 BRONX BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-354 OCEAN AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-354 SARATOGA AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-354 W 21 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-355 E 187 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3550 BIVONA ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-356 E 155 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3565 3 AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-357 W 45 ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-358 IRVING AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-358 KNICKERBOCKER AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-359 S 2 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-36 AVE && 11 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-36 AVE && 23 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-36 AVE && VERNON BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-36 ST EDWARDS ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-36-10 209 ST	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-36-31 PRINCE ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-36-35 BELL BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-36-48 38 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-360 BALTIC ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-360 E 188 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3600 BAILEY AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3601 KINGS HWY	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3603 3 AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-361 3 AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-361 58 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-361 GRANDVIEW AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-361 SUTTER AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3614 WHITE PLAINS RD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3615 CHURCH AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-362 SUTTER AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3620 WEBSTER AVE	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-363 E 197 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-364 ONDERDONK AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-3645 NOSTRAND AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-365 FORD ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-366 NEW DORP LN	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3663 BOSTON RD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3675 BROADWAY	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37 AVE && 102 ST	Fail to Reject Null Hypothesis	0.010890955187039312
STOP_LOCATION_FULL_ADDRESS-37 AVE && 13 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37 AVE && JUNCTION BLVD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37 BAY 26 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-37 DR && 104 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37 KING ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37 LENOX AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37 ST && 13 AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37 ST && 48 AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37 ST && DITMARS BLVD	Fail to Reject Null Hypothesis	0.008587675906910957
STOP_LOCATION_FULL_ADDRESS-37 W 119 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37-05 88 ST	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-37-06 72 ST	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-37-06 JUNCTION BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37-19 103 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37-25 13 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37-30 77 ST	Fail to Reject Null Hypothesis	0.03372826750416055
STOP_LOCATION_FULL_ADDRESS-37-30 81 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37-30 93 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37-30 WARREN ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-37-51 86 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-37-59 81 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-37-68 JUNCTION BLVD	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-370 1 AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-370 BUSHWICK AVE	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-370 E 162 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3707 BLACKSTONE AVE	Fail to Reject Null Hypothesis	0.3952062196663525
STOP_LOCATION_FULL_ADDRESS-3717 BOSTON RD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-373 BLAKE AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-374 94 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-374 BLAKE AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3741 NOSTRAND AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-375 57 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-375 BLAKE AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-375 PLEASANT AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3764 BRONX BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3768 RICHMOND AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3770 BROADWAY	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-378 LAFAYETTE AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3790 BRONXWOOD AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-38 AVE && 138 ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-38 AVE && PRINCE ST	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-38 RUTGERS ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-38 ST && 35 AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-38 ST && QUEENS BLVD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-38-05 JUNCTION BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-380 E 154 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-380 LEXINGTON AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3828 BROADWAY	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-383 E 141 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3830 BROADWAY	Fail to Reject Null Hypothesis	0.8325047635266902
STOP_LOCATION_FULL_ADDRESS-3835 SEDGWICK AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-384 MOTHER GASTON BLVD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3845 BAYCHESTER AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3845 RICHMOND AVE	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-386 13 ST	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-3864 WHITE PLAINS RD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3867 SHORE PKWY	Reject Null Hypothesis	7.88346353039715e-06
STOP_LOCATION_FULL_ADDRESS-387 BEDFORD PARK BLVD	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-387 E 138 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3875 BROADWAY	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-388 PEARL ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-388 ST MARKS AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-388 W BROADWAY	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_LOCATION_FULL_ADDRESS-39 AVE && 192 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-39 AVENUE && CLEARVIEW EXPRESSWAY	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-39 CHRISTOPHER ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-39 PL && QUEENS BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-39 ST && 3 AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-39 ST && 7 AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-39-79 65 PL	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-3901 NEW UTRECHT AVE	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-391 CLASSON AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-394 MONTGOMERY ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-395 BROOK AVE	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-3961 CARPENTER AVE	Fail to Reject Null Hypothesis	0.9369254528258079
STOP_LOCATION_FULL_ADDRESS-398 E 120 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-398 PRESIDENT ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-4 AVE && 23 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-4 AVE && 25 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-4 AVE && 48 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-4 AVE && 53 ST	Fail to Reject Null Hypothesis	0.4494049308470288
STOP_LOCATION_FULL_ADDRESS-4 AVE && 60 ST	Fail to Reject Null Hypothesis	0.8203830362544028
STOP_LOCATION_FULL_ADDRESS-4 AVE && 94 ST	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-4 AVE && BAY RIDGE AVE	Fail to Reject Null Hypothesis	0.5867536789575318
STOP_LOCATION_FULL_ADDRESS-4 AVE && BERGEN ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-4 AVE && PACIFIC ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-4 AVE && ST MARKS PL	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-4 MALCOLM X BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-4 ST && 27 AVE	Fail to Reject Null Hypothesis	0.10442208449057705
STOP_LOCATION_FULL_ADDRESS-4 ST && NEW DORP LN	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-4-03 ASTORIA BLVD	Fail to Reject Null Hypothesis	0.3231922936706571
STOP_LOCATION_FULL_ADDRESS-40 AVE && 12 ST	Fail to Reject Null Hypothesis	0.7660254633840331
STOP_LOCATION_FULL_ADDRESS-40 AVE && 21 ST	Reject Null Hypothesis	7.88346353039715e-06
